user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level,churn_probability,predicted_churn,predicted_risk_category
221,2024-03-05,Standard,399,19.5,3,2,8,7,Yes,1,Active,Medium,Medium,High,0.2989838841858704,0,Low Risk
222,2024-06-11,Premium,699,2.0,7,4,30,34,Yes,1,Inactive,High,High,Low,0.9270470936548931,1,High Risk
223,2023-09-04,Premium,699,18.1,4,3,16,0,No,0,Active,Medium,High,High,0.3911153162480258,0,Medium Risk
224,2024-06-22,Premium,699,5.1,1,4,27,23,Yes,1,At Risk,Low,High,Medium,0.5246987801768505,1,Medium Risk
225,2024-04-26,Premium,699,19.8,8,4,33,1,Yes,1,Active,High,High,High,0.6588545164360526,1,High Risk
226,2023-03-11,Basic,199,24.5,4,5,25,1,Yes,1,Active,Medium,High,High,0.5360953820816511,1,Medium Risk
227,2023-05-17,Standard,399,18.5,1,4,16,47,No,0,Inactive,Low,High,High,0.6346686426228695,1,High Risk
228,2024-05-05,Basic,199,13.9,2,5,23,29,No,0,At Risk,Low,High,Medium,0.69197178183572,1,High Risk
229,2023-02-07,Premium,699,20.4,1,5,12,49,No,0,Inactive,Low,High,High,0.7021060123583338,1,High Risk
230,2024-06-11,Standard,399,1.6,3,0,13,20,No,0,At Risk,Medium,Low,Low,0.5342088980019055,1,Medium Risk
231,2023-02-18,Standard,399,12.1,0,5,35,12,Yes,1,Active,Low,High,Medium,0.4024243978019789,0,Medium Risk
232,2024-03-26,Premium,699,7.2,5,3,22,56,Yes,1,Inactive,Medium,High,Medium,0.7374388029930448,1,High Risk
233,2024-06-15,Standard,399,24.4,7,5,22,31,Yes,1,Inactive,High,High,High,0.842320477668056,1,High Risk
234,2023-07-04,Standard,399,18.3,1,3,6,38,No,0,Inactive,Low,High,High,0.5551223405581952,1,Medium Risk
235,2024-04-01,Premium,699,8.4,1,2,19,42,Yes,1,Inactive,Low,Medium,Medium,0.48179624184490205,0,Medium Risk
236,2023-12-28,Premium,699,4.6,7,2,28,28,Yes,1,At Risk,High,Medium,Low,0.8331630515100297,1,High Risk
237,2024-01-08,Premium,699,7.2,0,0,28,42,No,0,Inactive,Low,Low,Medium,0.2550692787901094,0,Low Risk
238,2023-02-05,Premium,699,23.8,2,4,11,43,No,0,Inactive,Low,High,High,0.7065110993536537,1,High Risk
239,2023-02-03,Basic,199,6.3,5,2,5,24,No,0,At Risk,Medium,Medium,Medium,0.4815733766916289,0,Medium Risk
240,2024-08-10,Premium,699,17.1,5,2,10,28,No,0,At Risk,Medium,Medium,High,0.5506770366081041,1,Medium Risk
241,2023-04-27,Basic,199,9.5,5,5,34,17,Yes,1,At Risk,Medium,High,Medium,0.6862337988504817,1,High Risk
242,2023-09-24,Basic,199,12.7,6,4,12,7,Yes,1,Active,High,High,Medium,0.5293195846514934,1,Medium Risk
243,2023-07-24,Premium,699,5.8,4,5,29,58,No,0,Inactive,Medium,High,Medium,0.7542580500526628,1,High Risk
244,2023-03-31,Basic,199,21.4,7,1,9,57,No,0,Inactive,High,Medium,High,0.6555419798179859,1,High Risk
245,2023-11-04,Premium,699,16.9,1,4,21,34,Yes,1,Inactive,Low,High,High,0.5920959279463783,1,Medium Risk
246,2023-05-23,Basic,199,19.9,8,1,12,7,No,0,Active,High,Medium,High,0.42772482775261345,0,Medium Risk
247,2024-07-18,Basic,199,1.1,8,4,32,23,Yes,1,At Risk,High,High,Low,0.918686799060834,1,High Risk
248,2024-02-25,Basic,199,2.1,6,5,6,46,Yes,1,Inactive,High,High,Low,0.9337414835379035,1,High Risk
249,2024-11-27,Standard,399,3.6,5,5,5,4,Yes,1,Active,Medium,High,Low,0.8420133660717054,1,High Risk
250,2023-05-13,Premium,699,3.6,8,5,23,37,Yes,1,Inactive,High,High,Low,0.950732694109002,1,High Risk
251,2023-06-18,Standard,399,22.8,0,0,33,33,Yes,1,Inactive,Low,Low,High,0.24821918563216216,0,Low Risk
252,2023-10-18,Basic,199,23.4,3,2,21,60,No,0,Inactive,Medium,Medium,High,0.5618513252186597,1,Medium Risk
253,2024-09-21,Basic,199,5.3,8,2,17,8,No,0,Active,High,Medium,Medium,0.47570240256905766,0,Medium Risk
254,2023-06-25,Premium,699,12.8,2,4,6,60,Yes,1,Inactive,Low,High,Medium,0.7286095123149929,1,High Risk
255,2024-10-18,Premium,699,21.1,0,0,22,5,Yes,1,Active,Low,Low,High,0.12935626322868035,0,Low Risk
256,2024-10-04,Premium,699,16.5,6,4,17,40,Yes,1,Inactive,High,High,High,0.7548712664598931,1,High Risk
257,2024-12-02,Premium,699,16.2,4,3,19,15,No,0,At Risk,Medium,High,High,0.5512579906901894,1,Medium Risk
258,2024-04-20,Standard,399,11.6,0,1,20,28,No,0,At Risk,Low,Medium,Medium,0.31156085142630413,0,Medium Risk
259,2023-12-20,Basic,199,15.4,5,5,22,20,No,0,At Risk,Medium,High,High,0.6851604466970985,1,High Risk
260,2024-04-22,Standard,399,19.1,8,4,9,6,Yes,1,Active,High,High,High,0.6684182483102761,1,High Risk
261,2024-01-29,Basic,199,11.5,2,0,18,3,No,0,Active,Low,Low,Medium,0.17648980001060505,0,Low Risk
262,2023-11-17,Premium,699,6.6,2,2,27,59,Yes,1,Inactive,Low,Medium,Medium,0.5451187018238814,1,Medium Risk
263,2024-05-24,Basic,199,12.7,8,3,11,31,No,0,Inactive,High,High,Medium,0.7899640599747094,1,High Risk
264,2023-12-28,Basic,199,23.7,8,3,6,15,Yes,1,At Risk,High,High,High,0.7183120929977677,1,High Risk
265,2023-04-21,Basic,199,7.4,7,2,4,34,Yes,1,Inactive,High,Medium,Medium,0.6149033838777784,1,High Risk
266,2023-02-22,Standard,399,22.1,5,3,9,23,Yes,1,At Risk,Medium,High,High,0.63390136320876,1,High Risk
267,2024-04-06,Premium,699,5.3,8,2,36,4,Yes,1,Active,High,Medium,Medium,0.4718992188950931,0,Medium Risk
268,2023-12-14,Premium,699,20.7,1,1,18,6,No,0,Active,Low,Medium,High,0.21578846659470174,0,Low Risk
269,2023-02-11,Premium,699,19.0,3,4,24,32,Yes,1,Inactive,Medium,High,High,0.6235333846282327,1,High Risk
270,2024-09-12,Basic,199,3.9,5,3,3,33,Yes,1,Inactive,Medium,High,Low,0.8898154763629734,1,High Risk
271,2023-11-03,Premium,699,8.5,5,1,9,25,No,0,At Risk,Medium,Medium,Medium,0.44894315088897624,0,Medium Risk
272,2023-11-03,Premium,699,12.9,8,4,22,31,Yes,1,Inactive,High,High,Medium,0.8130017205752997,1,High Risk
273,2024-12-05,Standard,399,9.5,1,3,2,37,Yes,1,Inactive,Low,High,Medium,0.5761232716658802,1,Medium Risk
274,2024-08-15,Premium,699,15.1,4,5,2,50,No,0,Inactive,Medium,High,High,0.7695261421332833,1,High Risk
275,2024-09-26,Premium,699,18.2,7,1,15,33,No,0,Inactive,High,Medium,High,0.6123109084376316,1,High Risk
276,2023-04-23,Standard,399,20.6,3,0,10,36,No,0,Inactive,Medium,Low,High,0.31433266160202766,0,Medium Risk
277,2024-02-25,Basic,199,11.3,6,1,2,26,No,0,At Risk,High,Medium,Medium,0.48995020018552393,0,Medium Risk
278,2024-07-28,Premium,699,21.9,0,5,31,8,No,0,Active,Low,High,High,0.4356147618505472,0,Medium Risk
279,2023-12-17,Standard,399,13.4,5,1,31,29,No,0,At Risk,Medium,Medium,Medium,0.4861756407615138,0,Medium Risk
280,2023-09-10,Premium,699,17.1,4,4,23,30,Yes,1,At Risk,Medium,High,High,0.6224247602990723,1,High Risk
281,2024-12-22,Standard,399,7.8,4,2,36,45,Yes,1,Inactive,Medium,Medium,Medium,0.5679959045133639,1,Medium Risk
282,2024-08-10,Standard,399,12.3,8,5,21,17,Yes,1,At Risk,High,High,Medium,0.8140801351559073,1,High Risk
283,2023-10-25,Premium,699,9.8,6,2,35,49,No,0,Inactive,High,Medium,Medium,0.6180372689376524,1,High Risk
284,2023-09-20,Basic,199,23.9,1,2,19,59,Yes,1,Inactive,Low,Medium,High,0.5364942007120277,1,Medium Risk
285,2023-10-06,Premium,699,5.7,8,2,31,59,Yes,1,Inactive,High,Medium,Medium,0.7239457650003489,1,High Risk
286,2024-06-27,Basic,199,15.6,3,1,7,3,No,0,Active,Medium,Medium,High,0.2222552026431666,0,Low Risk
287,2024-11-28,Basic,199,1.8,6,2,15,45,Yes,1,Inactive,High,Medium,Low,0.8527522267964072,1,High Risk
288,2024-05-02,Basic,199,24.1,2,3,1,41,No,0,Inactive,Low,High,High,0.6733102054499623,1,High Risk
289,2023-04-02,Standard,399,19.0,4,2,13,18,No,0,At Risk,Medium,Medium,High,0.444067086064688,0,Medium Risk
290,2023-06-30,Premium,699,13.6,0,1,15,26,No,0,At Risk,Low,Medium,Medium,0.29273804139110027,0,Low Risk
291,2023-02-08,Basic,199,19.8,2,5,26,55,No,0,Inactive,Low,High,High,0.7507034103546549,1,High Risk
292,2024-10-18,Basic,199,14.4,1,2,20,18,No,0,At Risk,Low,Medium,Medium,0.4009499993850948,0,Medium Risk
293,2023-04-26,Premium,699,12.6,2,4,34,29,Yes,1,At Risk,Low,High,Medium,0.6123021684295774,1,High Risk
294,2023-12-12,Standard,399,18.4,4,5,11,11,Yes,1,Active,Medium,High,High,0.5360106554776466,1,Medium Risk
295,2024-02-15,Standard,399,4.8,6,3,13,32,Yes,1,Inactive,High,High,Low,0.8932367130003228,1,High Risk
296,2023-01-07,Premium,699,5.0,2,3,7,20,No,0,At Risk,Low,High,Low,0.7978237808687114,1,High Risk
297,2024-08-09,Standard,399,6.3,4,2,25,19,No,0,At Risk,Medium,Medium,Medium,0.44573845793598754,0,Medium Risk
298,2023-11-11,Basic,199,16.5,3,0,17,42,Yes,1,Inactive,Medium,Low,High,0.29999431628494516,0,Low Risk
299,2023-10-30,Basic,199,17.3,4,5,26,7,No,0,Active,Medium,High,High,0.5089908793656376,1,Medium Risk
300,2024-09-12,Standard,399,5.9,2,3,15,9,No,0,Active,Low,High,Medium,0.3919010377761293,0,Medium Risk
301,2023-08-12,Standard,399,17.7,7,4,27,51,Yes,1,Inactive,High,High,High,0.7988897549693647,1,High Risk
302,2024-07-31,Basic,199,13.4,8,5,6,23,Yes,1,At Risk,High,High,Medium,0.8240553508199842,1,High Risk
303,2023-06-18,Basic,199,20.8,8,1,4,36,No,0,Inactive,High,Medium,High,0.653347356705554,1,High Risk
304,2024-06-06,Standard,399,11.3,3,5,34,37,Yes,1,Inactive,Medium,High,Medium,0.7116114703787818,1,High Risk
305,2024-07-26,Standard,399,11.6,8,3,4,29,Yes,1,At Risk,High,High,Medium,0.7573482193542594,1,High Risk
306,2023-08-12,Standard,399,18.2,6,2,20,52,Yes,1,Inactive,High,Medium,High,0.6302310386030027,1,High Risk
307,2023-03-03,Premium,699,1.6,5,5,5,4,Yes,1,Active,Medium,High,Low,0.8186377564177862,1,High Risk
308,2024-10-18,Basic,199,1.3,6,1,31,49,Yes,1,Inactive,High,Medium,Low,0.8251668558310638,1,High Risk
309,2024-01-22,Premium,699,9.7,6,3,27,55,No,0,Inactive,High,High,Medium,0.7459787724314997,1,High Risk
310,2023-05-02,Standard,399,17.2,8,1,6,41,No,0,Inactive,High,Medium,High,0.6530648452744973,1,High Risk
311,2023-01-24,Basic,199,10.1,2,5,35,14,No,0,Active,Low,High,Medium,0.5042178709004628,1,Medium Risk
312,2023-08-24,Standard,399,17.0,8,3,30,34,Yes,1,Inactive,High,High,High,0.7645688026490813,1,High Risk
313,2023-04-26,Basic,199,9.0,4,1,30,59,No,0,Inactive,Medium,Medium,Medium,0.5188524249958463,1,Medium Risk
314,2024-08-31,Basic,199,15.6,0,1,27,13,Yes,1,Active,Low,Medium,High,0.18404140323573887,0,Low Risk
315,2024-03-25,Basic,199,15.1,0,1,29,47,Yes,1,Inactive,Low,Medium,High,0.36659514816428646,0,Medium Risk
316,2023-08-28,Basic,199,5.8,0,1,35,32,No,0,Inactive,Low,Medium,Medium,0.2937688785186903,0,Low Risk
317,2024-11-07,Premium,699,14.6,5,1,21,19,No,0,At Risk,Medium,Medium,Medium,0.49861066777464774,0,Medium Risk
318,2023-06-29,Premium,699,10.6,4,0,15,35,No,0,Inactive,Medium,Low,Medium,0.3521484318463881,0,Medium Risk
319,2024-01-26,Premium,699,14.1,0,2,28,60,No,0,Inactive,Low,Medium,Medium,0.5064523289770091,1,Medium Risk
320,2024-07-04,Premium,699,17.6,6,1,21,19,No,0,At Risk,High,Medium,High,0.46959480564364364,0,Medium Risk
321,2023-03-01,Standard,399,21.3,4,5,16,9,No,0,Active,Medium,High,High,0.5474955729393033,1,Medium Risk
322,2023-09-19,Premium,699,24.2,8,4,27,8,Yes,1,Active,High,High,High,0.6730857196736734,1,High Risk
323,2023-07-15,Basic,199,16.3,7,2,22,5,No,0,Active,High,Medium,High,0.3991237284360499,0,Medium Risk
324,2024-08-24,Basic,199,9.7,0,0,18,12,No,0,Active,Low,Low,Medium,0.12404772732283072,0,Low Risk
325,2023-01-16,Premium,699,5.8,3,2,36,19,No,0,At Risk,Medium,Medium,Medium,0.3573096847347098,0,Medium Risk
326,2023-09-06,Basic,199,24.1,1,5,13,48,Yes,1,Inactive,Low,High,High,0.7107923129039861,1,High Risk
327,2024-01-25,Premium,699,10.2,3,4,14,20,No,0,At Risk,Medium,High,Medium,0.5741403247356806,1,Medium Risk
328,2024-05-24,Standard,399,16.4,4,2,35,23,Yes,1,At Risk,Medium,Medium,High,0.47039410255513714,0,Medium Risk
329,2023-11-17,Standard,399,20.2,7,2,7,58,Yes,1,Inactive,High,Medium,High,0.7085254054820527,1,High Risk
330,2024-07-20,Standard,399,14.3,3,5,3,9,Yes,1,Active,Medium,High,Medium,0.5247742992869627,1,Medium Risk
331,2023-09-09,Premium,699,7.7,3,2,27,14,No,0,Active,Medium,Medium,Medium,0.268931932410427,0,Low Risk
332,2024-10-19,Standard,399,16.5,5,2,36,48,No,0,Inactive,Medium,Medium,High,0.6380739038027237,1,High Risk
333,2024-05-15,Premium,699,11.8,5,1,32,8,No,0,Active,Medium,Medium,Medium,0.3528144196298242,0,Medium Risk
334,2023-03-18,Basic,199,24.8,0,4,35,2,No,0,Active,Low,High,High,0.34391924970530596,0,Medium Risk
335,2023-03-11,Premium,699,19.2,6,1,4,53,No,0,Inactive,High,Medium,High,0.586413943434335,1,Medium Risk
336,2024-10-15,Premium,699,0.7,8,3,10,23,Yes,1,At Risk,High,High,Low,0.902865739263937,1,High Risk
337,2023-01-13,Premium,699,16.7,0,0,31,34,No,0,Inactive,Low,Low,High,0.22454150633310216,0,Low Risk
338,2024-12-15,Basic,199,18.2,8,2,34,1,No,0,Active,High,Medium,High,0.4864076189606148,0,Medium Risk
339,2023-06-02,Premium,699,20.3,2,0,28,58,Yes,1,Inactive,Low,Low,High,0.39763141487220605,0,Medium Risk
340,2023-03-22,Basic,199,15.7,4,2,13,17,No,0,At Risk,Medium,Medium,High,0.4140324396759031,0,Medium Risk
341,2023-03-24,Standard,399,11.7,3,5,26,14,Yes,1,Active,Medium,High,Medium,0.4899877589903969,0,Medium Risk
342,2024-10-14,Premium,699,2.8,6,3,3,35,Yes,1,Inactive,High,High,Low,0.8926070865796839,1,High Risk
343,2023-04-08,Basic,199,2.5,6,5,11,50,Yes,1,Inactive,High,High,Low,0.929244154391373,1,High Risk
344,2024-12-01,Premium,699,6.1,7,2,3,2,No,0,Active,High,Medium,Medium,0.4164321729934467,0,Medium Risk
345,2023-01-17,Standard,399,14.3,0,1,35,59,No,0,Inactive,Low,Medium,Medium,0.4155913676332919,0,Medium Risk
346,2023-09-04,Basic,199,18.9,6,0,10,19,Yes,1,At Risk,High,Low,High,0.3217892718014452,0,Medium Risk
347,2023-05-24,Premium,699,17.1,8,2,25,24,No,0,At Risk,High,Medium,High,0.6219877543272868,1,High Risk
348,2023-03-19,Premium,699,12.8,5,0,6,6,No,0,Active,Medium,Low,Medium,0.22835689082154653,0,Low Risk
349,2024-04-06,Standard,399,24.2,5,0,26,40,Yes,1,Inactive,Medium,Low,High,0.4845088258150881,0,Medium Risk
350,2024-11-07,Standard,399,9.2,6,3,15,11,No,0,Active,High,High,Medium,0.4997922217786225,0,Medium Risk
351,2023-10-02,Standard,399,19.4,4,1,6,45,Yes,1,Inactive,Medium,Medium,High,0.5069679809465572,1,Medium Risk
352,2023-04-20,Basic,199,17.9,2,5,25,24,Yes,1,At Risk,Low,High,High,0.6322517812997639,1,High Risk
353,2023-05-16,Basic,199,23.6,7,2,1,48,Yes,1,Inactive,High,Medium,High,0.6965464870965905,1,High Risk
354,2023-01-27,Basic,199,11.1,8,4,12,32,Yes,1,Inactive,High,High,Medium,0.8029041932839085,1,High Risk
355,2024-02-02,Basic,199,14.1,5,3,23,0,Yes,1,Active,Medium,High,Medium,0.49118433893353924,0,Medium Risk
356,2024-01-25,Basic,199,22.7,3,4,36,33,Yes,1,Inactive,Medium,High,High,0.6652444355012633,1,High Risk
357,2024-03-21,Basic,199,7.1,4,3,9,9,Yes,1,Active,Medium,High,Medium,0.4169891752526983,0,Medium Risk
358,2024-10-02,Standard,399,7.8,1,2,27,16,No,0,At Risk,Low,Medium,Medium,0.3647357497148684,0,Medium Risk
359,2023-12-07,Standard,399,11.7,2,2,13,0,No,0,Active,Low,Medium,Medium,0.28365428753223954,0,Low Risk
360,2024-10-28,Premium,699,20.2,5,3,25,21,Yes,1,At Risk,Medium,High,High,0.6460820258291314,1,High Risk
361,2024-02-12,Premium,699,7.9,3,3,9,20,Yes,1,At Risk,Medium,High,Medium,0.5036215434564733,1,Medium Risk
362,2024-01-21,Standard,399,18.5,7,4,19,50,Yes,1,Inactive,High,High,High,0.8195521367020852,1,High Risk
363,2024-07-17,Standard,399,9.4,3,4,26,34,Yes,1,Inactive,Medium,High,Medium,0.6448888765919922,1,High Risk
364,2024-12-10,Basic,199,23.6,3,3,30,51,Yes,1,Inactive,Medium,High,High,0.6636285964170863,1,High Risk
365,2024-11-05,Basic,199,17.0,2,5,27,19,Yes,1,At Risk,Low,High,High,0.6425547446234634,1,High Risk
366,2024-02-15,Basic,199,19.8,1,3,28,38,Yes,1,Inactive,Low,High,High,0.584212604498366,1,Medium Risk
367,2024-01-04,Premium,699,23.1,6,4,33,2,No,0,Active,High,High,High,0.5693234337539398,1,Medium Risk
368,2024-11-11,Premium,699,15.0,1,0,35,49,Yes,1,Inactive,Low,Low,Medium,0.3605856764163332,0,Medium Risk
369,2024-02-14,Standard,399,16.4,0,4,11,41,No,0,Inactive,Low,High,High,0.5803856820067433,1,Medium Risk
370,2024-06-15,Standard,399,3.1,1,2,28,14,Yes,1,Active,Low,Medium,Low,0.5795255212307929,1,Medium Risk
371,2024-12-08,Premium,699,11.4,6,3,15,49,Yes,1,Inactive,High,High,Medium,0.7420888103350549,1,High Risk
372,2023-03-29,Premium,699,9.0,0,3,10,6,Yes,1,Active,Low,High,Medium,0.27225893798929207,0,Low Risk
373,2024-05-09,Basic,199,9.0,5,3,10,50,Yes,1,Inactive,Medium,High,Medium,0.726770837957203,1,High Risk
374,2024-12-28,Standard,399,2.9,7,2,31,4,Yes,1,Active,High,Medium,Low,0.7331713216511014,1,High Risk
375,2023-09-07,Basic,199,21.3,1,5,2,51,Yes,1,Inactive,Low,High,High,0.704495464124771,1,High Risk
376,2023-08-26,Premium,699,14.0,5,4,12,27,No,0,At Risk,Medium,High,Medium,0.6935616993972737,1,High Risk
377,2023-07-22,Standard,399,5.1,6,3,12,1,No,0,Active,High,High,Medium,0.41771918912104594,0,Medium Risk
378,2023-03-06,Standard,399,10.0,3,1,28,17,No,0,At Risk,Medium,Medium,Medium,0.3231180746821776,0,Medium Risk
379,2024-04-13,Premium,699,20.1,8,1,7,23,Yes,1,At Risk,High,Medium,High,0.6127183197740075,1,High Risk
380,2024-02-02,Basic,199,16.9,7,4,17,40,Yes,1,Inactive,High,High,High,0.7913633923285304,1,High Risk
381,2023-06-26,Premium,699,14.9,5,2,26,54,Yes,1,Inactive,Medium,Medium,Medium,0.6607766592751685,1,High Risk
382,2023-09-02,Premium,699,23.0,1,5,20,8,Yes,1,Active,Low,High,High,0.47118640742948237,0,Medium Risk
383,2023-05-22,Standard,399,5.0,2,4,8,24,Yes,1,At Risk,Low,High,Low,0.8378334854113039,1,High Risk
384,2024-10-22,Premium,699,10.9,7,5,25,34,Yes,1,Inactive,High,High,Medium,0.8279200846465985,1,High Risk
385,2024-04-06,Basic,199,4.6,4,1,36,11,Yes,1,Active,Medium,Medium,Low,0.5982765206445181,1,Medium Risk
386,2024-01-29,Premium,699,21.7,0,3,4,8,Yes,1,Active,Low,High,High,0.3286758469650044,0,Medium Risk
387,2024-03-30,Premium,699,16.5,6,5,33,31,Yes,1,Inactive,High,High,High,0.7772040656772142,1,High Risk
388,2023-08-19,Standard,399,2.5,0,1,11,18,Yes,1,At Risk,Low,Medium,Low,0.5439912717463616,1,Medium Risk
389,2024-05-22,Premium,699,4.6,7,4,19,47,Yes,1,Inactive,High,High,Low,0.9400988732920125,1,High Risk
390,2024-01-11,Premium,699,3.3,1,2,33,49,Yes,1,Inactive,Low,Medium,Low,0.784972029259239,1,High Risk
391,2023-04-15,Premium,699,19.1,7,4,3,13,No,0,Active,High,High,High,0.6054087632863681,1,High Risk
392,2023-03-31,Premium,699,7.8,0,3,16,16,Yes,1,At Risk,Low,High,Medium,0.3783004732384234,0,Medium Risk
393,2024-12-06,Standard,399,19.5,3,1,8,51,No,0,Inactive,Medium,Medium,High,0.4958102247736733,0,Medium Risk
394,2023-03-02,Standard,399,4.6,2,1,28,52,Yes,1,Inactive,Low,Medium,Low,0.7753661418944959,1,High Risk
395,2023-10-27,Premium,699,13.5,8,1,23,20,No,0,At Risk,High,Medium,Medium,0.5799864691834161,1,Medium Risk
396,2024-02-26,Standard,399,23.8,8,5,18,52,Yes,1,Inactive,High,High,High,0.8937761805283654,1,High Risk
397,2023-05-30,Basic,199,21.7,2,5,18,55,Yes,1,Inactive,Low,High,High,0.7597981232532033,1,High Risk
398,2023-10-03,Premium,699,20.8,6,3,21,9,No,0,Active,High,High,High,0.48812074168089,0,Medium Risk
399,2023-04-06,Premium,699,9.7,1,5,27,50,No,0,Inactive,Low,High,Medium,0.6876104704100503,1,High Risk
400,2024-08-18,Standard,399,18.9,5,3,33,60,Yes,1,Inactive,Medium,High,High,0.7623512156154326,1,High Risk
401,2023-03-06,Basic,199,18.4,7,5,6,42,Yes,1,Inactive,High,High,High,0.8181597306850109,1,High Risk
402,2023-10-18,Premium,699,5.8,6,1,26,31,Yes,1,Inactive,High,Medium,Medium,0.4895641162184795,0,Medium Risk
403,2023-02-19,Standard,399,14.7,7,2,36,57,Yes,1,Inactive,High,Medium,Medium,0.7147132973009507,1,High Risk
404,2023-06-11,Basic,199,15.8,7,0,7,7,No,0,Active,High,Low,High,0.2451847433109974,0,Low Risk
405,2024-10-27,Standard,399,0.5,6,1,30,44,No,0,Inactive,High,Medium,Low,0.8189148816883639,1,High Risk
406,2023-03-26,Standard,399,21.9,4,0,11,41,Yes,1,Inactive,Medium,Low,High,0.3873607232193314,0,Medium Risk
407,2024-03-15,Standard,399,1.8,4,5,11,44,Yes,1,Inactive,Medium,High,Low,0.9178730189165725,1,High Risk
408,2024-08-30,Premium,699,17.7,0,1,6,30,Yes,1,At Risk,Low,Medium,High,0.31036851157264517,0,Medium Risk
409,2023-05-04,Basic,199,17.2,0,0,34,44,Yes,1,Inactive,Low,Low,High,0.23971093010109362,0,Low Risk
410,2023-04-15,Standard,399,12.2,3,3,9,5,No,0,Active,Medium,High,Medium,0.35854113942843996,0,Medium Risk
411,2023-05-17,Basic,199,9.5,4,1,21,24,No,0,At Risk,Medium,Medium,Medium,0.38510634056215426,0,Medium Risk
412,2023-12-26,Premium,699,2.2,0,4,10,41,Yes,1,Inactive,Low,High,Low,0.8127747269158437,1,High Risk
413,2023-08-11,Premium,699,15.9,2,3,14,39,No,0,Inactive,Low,High,High,0.6013401145637947,1,High Risk
414,2024-03-15,Basic,199,3.9,1,4,7,46,Yes,1,Inactive,Low,High,Low,0.8684135310846859,1,High Risk
415,2024-09-14,Standard,399,6.6,1,1,9,35,No,0,Inactive,Low,Medium,Medium,0.39525235738782166,0,Medium Risk
416,2023-07-13,Standard,399,21.3,4,1,2,33,No,0,Inactive,Medium,Medium,High,0.4857111566318596,0,Medium Risk
417,2023-09-04,Premium,699,7.7,0,1,26,31,No,0,Inactive,Low,Medium,Medium,0.3095525645591831,0,Medium Risk
418,2024-02-01,Standard,399,13.4,0,2,5,59,Yes,1,Inactive,Low,Medium,Medium,0.5004805658945393,1,Medium Risk
419,2024-08-24,Premium,699,9.5,2,3,27,49,Yes,1,Inactive,Low,High,Medium,0.6614440542868757,1,High Risk
420,2024-06-02,Basic,199,6.9,0,0,1,60,No,0,Inactive,Low,Low,Medium,0.2878499533621322,0,Low Risk
421,2024-07-03,Standard,399,19.3,6,5,33,25,Yes,1,At Risk,High,High,High,0.7453865514235358,1,High Risk
422,2023-06-09,Premium,699,7.3,4,0,10,32,No,0,Inactive,Medium,Low,Medium,0.3272034751828573,0,Medium Risk
423,2023-09-02,Premium,699,10.1,1,2,21,44,Yes,1,Inactive,Low,Medium,Medium,0.4668585350201442,0,Medium Risk
424,2023-02-26,Basic,199,2.6,6,0,16,29,Yes,1,At Risk,High,Low,Low,0.6394011131003752,1,High Risk
425,2023-12-22,Standard,399,3.4,2,5,12,0,Yes,1,Active,Low,High,Low,0.7612610518209852,1,High Risk
426,2023-10-03,Premium,699,19.7,4,1,34,23,Yes,1,At Risk,Medium,Medium,High,0.4046268632725307,0,Medium Risk
427,2024-06-20,Premium,699,19.4,0,2,8,51,Yes,1,Inactive,Low,Medium,High,0.4692182445310987,0,Medium Risk
428,2023-02-26,Basic,199,18.0,1,3,17,29,Yes,1,At Risk,Low,High,High,0.47669933282987526,0,Medium Risk
429,2023-04-29,Standard,399,9.5,4,0,11,57,No,0,Inactive,Medium,Low,Medium,0.4022005859144855,0,Medium Risk
430,2024-01-28,Basic,199,0.6,0,1,33,2,No,0,Active,Low,Medium,Low,0.4081663719419389,0,Medium Risk
431,2024-11-02,Basic,199,23.3,0,4,12,51,No,0,Inactive,Low,High,High,0.6388381194107353,1,High Risk
432,2023-03-21,Standard,399,8.4,6,5,15,20,Yes,1,At Risk,High,High,Medium,0.695297714515878,1,High Risk
433,2023-02-17,Premium,699,3.4,0,1,24,14,No,0,Active,Low,Medium,Low,0.4369580051457272,0,Medium Risk
434,2024-04-12,Standard,399,22.0,4,2,5,20,Yes,1,At Risk,Medium,Medium,High,0.49895051046826955,0,Medium Risk
435,2024-01-13,Basic,199,5.4,4,5,24,39,Yes,1,Inactive,Medium,High,Medium,0.7290275305373836,1,High Risk
